trip_id,trip_no,station_id_depart,station_id_arrive,depart_datetime,arrive_datetime,cost_paid,class_id,train_id
995,8247485353,988,2501,2021-05-23 11:49,2021-05-23 05:49,88.00,1,5
996,3138525679,989,2502,2021-09-22 20:08,2021-09-22 16:08,85.00,2,4
997,5160177150,990,2503,2022-01-03 05:55,2022-01-02 05:55,26.00,3,1
998,2235659479,991,2504,2020-08-22 18:08,2020-08-21 18:08,81.00,3,1
999,6269753692,992,2505,2020-12-27 21:46,2020-12-27 14:46,81.00,2,6
1000,1379134028,993,2506,2021-12-11 15:44,2021-12-11 07:44,72.00,1,6
1001,1994045898,994,2507,2021-11-08 15:58,2021-11-08 04:58,94.00,2,5
1002,8267492571,995,2508,2020-11-19 11:59,2020-11-19 08:59,19.00,2,13
1003,1408256121,996,2509,2020-11-19 01:07,2020-11-18 10:07,30.00,1,13
1004,1236613000,997,2510,2020-09-09 15:41,2020-09-09 13:41,98.00,2,13
1005,8094993523,998,2511,2020-08-22 03:08,2020-08-22 01:08,44.00,1,13
1006,4009016372,999,2512,2020-02-01 07:17,2020-02-01 01:17,46.00,3,17
1007,3838760568,1000,2513,2021-08-28 23:02,2021-08-28 08:02,59.00,1,17
1008,2444958647,1001,2514,2022-03-04 23:00,2022-03-04 21:00,66.00,3,10
1009,2781834878,1002,2515,2020-03-23 23:09,2020-03-23 09:09,74.00,3,10
1010,7913165509,1003,2516,2022-03-06 13:21,2022-03-05 21:21,81.00,1,7
1011,2328441514,1004,2517,2022-03-14 22:08,2022-03-14 06:08,71.00,3,7
1012,8343054979,1005,2518,2020-10-03 01:51,2020-10-02 08:51,13.00,1,22
1013,4501588824,1006,2519,2021-11-18 13:37,2021-11-17 17:37,5.00,3,22
1014,9995977449,1007,2520,2020-08-24 09:41,2020-08-23 22:41,23.00,2,4
1015,5204379296,1008,2521,2022-04-04 17:45,2022-04-04 10:45,16.00,3,4
1016,9434696169,1009,2522,2020-09-15 16:30,2020-09-15 11:30,75.00,2,6
1017,7477251932,1010,2523,2022-01-10 20:13,2022-01-10 17:13,42.00,3,6
1018,2553944925,1011,2524,2021-01-08 03:03,2021-01-07 06:03,82.00,3,20
1019,8246388239,1012,2525,2020-11-07 05:15,2020-11-06 18:15,87.00,2,20
1020,8134994232,1013,2526,2020-09-08 03:45,2020-09-07 10:45,0.00,2,8
1021,7159844654,1014,2527,2022-01-30 15:08,2022-01-30 01:08,16.00,3,16
1022,8368902732,1015,2528,2021-06-04 04:49,2021-06-04 02:49,81.00,1,16
1023,1341265753,1016,2529,2020-07-17 23:08,2020-07-17 03:08,46.00,2,16
1024,2267129380,1017,2530,2022-03-31 12:00,2022-03-30 20:00,51.00,1,6
1025,2405339772,1018,2531,2020-12-02 09:16,2020-12-01 22:16,68.00,3,6
1026,4771666435,1019,2532,2021-08-14 09:18,2021-08-13 22:18,95.00,1,22
1027,9540204198,1020,2533,2020-05-18 21:00,2020-05-18 19:00,19.00,2,22
1028,5415186645,1021,2534,2020-08-16 06:09,2020-08-15 18:09,39.00,3,20
1029,9836187257,1022,2535,2021-05-26 22:10,2021-05-26 09:10,55.00,2,20
1030,1430740906,1023,2536,2021-02-15 02:28,2021-02-14 14:28,17.00,3,22
1031,5879255652,967,2537,2020-04-06 22:05,2020-04-06 11:05,98.00,1,22
1032,9777271231,1024,2538,2022-03-27 02:46,2022-03-26 07:46,10.00,1,11
1033,8138999195,1025,956,2021-04-26 16:12,2021-04-25 16:12,52.00,2,3
1034,8858003104,1026,2539,2020-06-19 19:14,2020-06-19 10:14,32.00,3,3
1035,8893110522,1027,2540,2022-02-18 13:24,2022-02-18 11:24,76.00,2,10
1036,3844518904,1028,2541,2021-06-25 01:27,2021-06-24 07:27,62.00,1,10
1037,8044107910,1029,2542,2022-04-04 23:02,2022-04-04 14:02,91.00,2,15
1038,8534486794,1030,2543,2021-02-27 13:34,2021-02-27 07:34,77.00,2,12
1039,1852338144,1031,2544,2020-07-17 03:50,2020-07-16 13:50,68.00,3,12
1040,6170148037,1032,2545,2021-10-20 15:13,2021-10-19 20:13,16.00,1,4
1041,4604591425,1033,2546,2020-12-16 05:35,2020-12-15 14:35,87.00,3,21
1042,6807232608,1034,2547,2020-03-01 23:14,2020-03-01 22:14,68.00,1,21
1043,2168239970,1035,2548,2021-04-28 15:38,2021-04-28 06:38,47.00,3,10
1044,4326870646,1036,2549,2021-04-14 06:08,2021-04-13 12:08,57.00,3,10
1045,1542707998,1037,2550,2020-07-07 16:05,2020-07-07 04:05,5.00,2,19
1046,8939710174,1038,2551,2020-06-27 23:27,2020-06-27 19:27,14.00,3,19
1047,2337256285,1039,2552,2021-04-22 06:39,2021-04-22 02:39,47.00,2,8
1048,1209334851,1040,2553,2020-07-30 21:56,2020-07-29 22:56,74.00,2,8
1049,5580598969,1041,2554,2020-06-19 11:24,2020-06-19 05:24,90.00,1,4
1050,2074539015,1042,2555,2021-03-15 18:54,2021-03-15 01:54,81.00,2,2
1051,1515113545,1043,2556,2021-03-17 03:04,2021-03-16 18:04,14.00,1,2
1052,5892227935,1044,2557,2020-11-21 01:01,2020-11-20 13:01,39.00,3,7
1053,7736036840,1045,2558,2021-04-29 09:30,2021-04-29 04:30,51.00,1,13
1054,3091571617,1046,2559,2021-11-04 17:52,2021-11-03 19:52,8.00,1,1
1055,3443135344,1047,2560,2021-10-15 14:02,2021-10-15 05:02,14.00,3,20
1056,1824153772,1048,2561,2021-10-21 11:09,2021-10-21 07:09,76.00,2,20
1057,8912611682,1049,2562,2020-01-13 23:24,2020-01-13 15:24,28.00,3,22
1058,9690083767,1050,2563,2021-02-09 04:24,2021-02-08 04:24,52.00,2,2
1059,5866429809,1051,2564,2021-09-23 17:11,2021-09-23 07:11,87.00,2,2
1060,8274867740,1052,2565,2020-08-11 23:45,2020-08-11 19:45,5.00,1,2
1061,5900195510,1053,2566,2022-01-15 04:05,2022-01-15 02:05,10.00,1,3
1062,9836408156,1054,2567,2021-07-12 11:29,2021-07-11 13:29,73.00,2,3
1063,3207839665,1055,2568,2022-02-17 00:55,2022-02-16 13:55,36.00,2,20
1064,7912585992,1056,2569,2021-09-14 21:20,2021-09-14 05:20,69.00,3,20
1065,4206002551,1057,2570,2020-01-03 20:03,2020-01-03 19:03,62.00,1,14
1066,2619932301,1058,2571,2022-01-18 22:16,2022-01-18 08:16,64.00,3,10
1067,4246412337,1059,2572,2020-08-22 21:57,2020-08-22 16:57,91.00,1,10
1068,8888459654,1060,2573,2020-01-10 07:53,2020-01-09 14:53,17.00,2,7
1069,5348640141,1061,113,2021-07-10 02:51,2021-07-09 08:51,12.00,1,7
1070,1602457083,1062,2574,2020-04-02 03:58,2020-04-01 09:58,18.00,3,12
1071,3835069166,1063,2575,2022-03-30 16:04,2022-03-30 14:04,95.00,3,12
1072,2764160721,1064,2576,2021-04-27 00:59,2021-04-26 21:59,33.00,1,8
1073,8184602838,1065,2577,2021-11-24 09:37,2021-11-24 03:37,95.00,2,15
1074,6082843311,1066,2578,2021-05-13 17:01,2021-05-12 17:01,74.00,3,19
1075,4833361582,1067,2579,2020-07-02 10:24,2020-07-02 07:24,35.00,3,19
1076,2354672077,1068,2580,2021-11-23 09:01,2021-11-23 06:01,88.00,1,19
1077,9458987804,1069,2581,2020-06-09 04:00,2020-06-08 19:00,10.00,1,22
1078,1832384663,1070,2582,2021-04-04 14:35,2021-04-04 03:35,82.00,3,22
1079,3768018205,1071,2583,2020-06-05 17:06,2020-06-05 16:06,69.00,3,8
1080,9541539316,1072,2584,2022-04-03 05:07,2022-04-02 15:07,4.00,2,12
1081,9037362226,462,2585,2020-10-31 07:37,2020-10-30 11:37,0.00,2,12
1082,3678493626,1073,2586,2021-11-25 17:33,2021-11-25 06:33,83.00,2,6
1083,3025716248,1074,2587,2020-08-02 05:22,2020-08-01 10:22,11.00,2,6
1084,2117574737,1075,2588,2020-05-11 22:59,2020-05-11 04:59,5.00,3,12
1085,4473186771,1076,2589,2022-02-18 19:15,2022-02-18 04:15,94.00,1,18
1086,1839334532,1077,2590,2020-01-30 13:49,2020-01-30 02:49,71.00,2,18
1087,3883751870,1078,2591,2021-01-08 05:09,2021-01-07 20:09,50.00,2,20
1088,5749106864,1079,2592,2021-02-09 20:15,2021-02-09 10:15,2.00,2,20
1089,9916920447,1080,2593,2020-08-06 09:05,2020-08-06 03:05,3.00,3,17
1090,3864848921,1081,2594,2020-11-30 17:28,2020-11-30 10:28,67.00,2,17
1091,7095212964,1082,2595,2020-04-28 10:07,2020-04-27 18:07,28.00,1,10
1092,2841139060,1083,2596,2020-08-15 19:14,2020-08-15 02:14,34.00,3,10
1093,5632302168,1084,2597,2020-08-24 03:27,2020-08-23 21:27,17.00,1,19
1094,5986427101,1085,2598,2020-10-17 01:52,2020-10-16 17:52,73.00,3,9
1095,7239837931,1086,2599,2020-07-06 12:45,2020-07-06 03:45,88.00,2,9
1096,3420170898,1087,2600,2021-10-01 16:05,2021-09-30 22:05,82.00,2,2
1097,6784823607,1088,1882,2021-05-27 01:55,2021-05-26 13:55,14.00,2,2
1098,1293290450,1089,2601,2021-05-24 03:58,2021-05-23 09:58,38.00,3,11
1099,7660850230,1090,2602,2020-02-13 21:24,2020-02-13 12:24,99.00,2,11
1100,9693395282,1091,2603,2021-05-07 07:15,2021-05-07 00:15,81.00,3,2
1101,5905707867,1092,2604,2020-05-30 12:36,2020-05-30 03:36,75.00,3,2
1102,7169615610,1093,2605,2021-03-12 09:52,2021-03-11 13:52,50.00,1,21
1103,5900405073,1094,2606,2021-01-14 11:16,2021-01-13 23:16,78.00,1,12
1104,3410362007,1095,2607,2020-06-12 23:10,2020-06-12 18:10,77.00,3,12
1105,6110214044,1096,2608,2020-08-06 22:38,2020-08-06 07:38,28.00,3,8
1106,4936943359,1097,2609,2021-05-20 15:36,2021-05-19 17:36,17.00,2,10
1107,3643141116,1098,2610,2020-10-08 23:05,2020-10-08 13:05,21.00,1,10
1108,4432810105,1099,2611,2021-03-17 06:03,2021-03-16 21:03,25.00,2,13
1109,4590691788,1100,2612,2020-05-16 18:23,2020-05-15 20:23,85.00,1,13
1110,8778399106,1101,2613,2021-02-06 12:42,2021-02-06 06:42,53.00,2,11
1111,6672801144,1102,2614,2021-09-24 18:37,2021-09-24 10:37,12.00,3,4
1112,9896726011,1103,2615,2021-11-30 20:04,2021-11-30 08:04,45.00,1,4
1113,2350601782,1104,2616,2020-02-24 09:28,2020-02-23 17:28,1.00,1,8
1114,1304271128,1105,2617,2021-10-27 02:54,2021-10-26 03:54,65.00,2,11
1115,6805650139,1106,2618,2022-03-27 21:48,2022-03-27 02:48,98.00,3,5
1116,2689418970,1107,2619,2021-01-03 14:30,2021-01-03 00:30,63.00,2,5
1117,8566478809,1108,2620,2022-03-03 16:51,2022-03-02 21:51,9.00,1,9
1118,2694757173,1109,2621,2021-09-30 09:34,2021-09-29 12:34,79.00,3,9
1119,1007194305,1110,2622,2020-08-31 03:19,2020-08-30 08:19,19.00,2,22
1120,6303719798,1111,2623,2022-03-20 13:16,2022-03-20 09:16,82.00,2,22
1121,1968536770,1112,2624,2021-10-16 05:29,2021-10-15 20:29,43.00,3,3
1122,3965999646,760,2625,2022-02-14 20:49,2022-02-13 22:49,47.00,1,3
1123,7643942338,1113,2626,2021-09-24 17:31,2021-09-24 09:31,96.00,3,4
1124,8602546883,1114,2627,2020-02-17 05:39,2020-02-17 04:39,71.00,1,12
1125,2597725753,1115,2628,2021-07-05 16:21,2021-07-05 01:21,32.00,3,22
1126,2664267339,1116,2629,2020-11-18 09:41,2020-11-17 14:41,35.00,1,20
1127,4761232497,1117,2630,2021-02-11 08:49,2021-02-10 23:49,11.00,3,6
1128,5881601387,1118,2631,2021-04-27 02:15,2021-04-26 20:15,29.00,1,5
1129,5128868238,1119,2632,2021-10-18 20:50,2021-10-18 09:50,27.00,2,5
1130,6669098336,1120,2633,2021-09-17 16:23,2021-09-17 04:23,87.00,2,6
1131,2290297431,1121,2634,2022-03-25 13:55,2022-03-25 02:55,22.00,2,14
1132,4361733705,1122,2635,2022-02-26 00:41,2022-02-25 12:41,98.00,2,14
1133,2985710165,1123,2636,2020-11-24 11:41,2020-11-23 12:41,41.00,3,21
1134,5745486881,1124,2637,2021-09-23 21:47,2021-09-23 02:47,55.00,2,11
1135,1582368661,1125,2638,2020-02-18 12:25,2020-02-17 12:25,10.00,2,11
1136,6355740360,1126,2639,2020-07-27 13:47,2020-07-26 16:47,83.00,2,13
1137,1983046779,1127,2640,2021-02-03 14:38,2021-02-02 15:38,57.00,2,16
1138,5537763196,1128,2641,2021-11-14 03:33,2021-11-13 21:33,13.00,1,7
1139,5844585444,1129,2642,2022-05-07 13:07,2022-05-06 14:07,65.00,2,7
1140,8642397071,1130,2643,2021-04-21 17:17,2021-04-21 07:17,53.00,1,14
1141,3420644916,1131,2644,2020-07-01 02:43,2020-06-30 15:43,36.00,3,14
1142,5313053558,1132,2645,2021-09-25 10:38,2021-09-25 09:38,86.00,3,16
1143,2903478283,1133,2646,2021-08-06 08:25,2021-08-06 05:25,71.00,1,2
1144,7410614001,1134,2647,2020-12-12 02:05,2020-12-11 13:05,74.00,2,2
1145,8600226686,1135,183,2022-02-28 07:32,2022-02-27 14:32,41.00,2,21
1146,7500711634,1136,2648,2020-02-22 01:02,2020-02-21 18:02,88.00,1,21
1147,5305711659,1137,2649,2022-05-16 21:40,2022-05-15 23:40,76.00,2,12
1148,5887007494,1138,2650,2021-09-07 22:32,2021-09-07 08:32,93.00,3,6
1149,3163082440,1139,2651,2020-09-22 19:55,2020-09-21 23:55,31.00,1,12
1150,4737893727,1140,2652,2021-05-13 09:40,2021-05-13 06:40,0.00,2,12
1151,5421129273,1141,2653,2021-12-17 15:24,2021-12-17 14:24,66.00,3,8
1152,2480549080,1142,2549,2020-11-04 11:55,2020-11-03 12:55,63.00,3,8
1153,2520025231,1143,2646,2022-03-18 03:34,2022-03-17 15:34,21.00,3,1
1154,8590622303,1144,2654,2021-03-23 10:49,2021-03-22 21:49,63.00,3,1
1155,3063128183,1145,2655,2021-02-17 00:18,2021-02-16 10:18,3.00,3,5
1156,3695116055,1146,2656,2021-11-29 20:11,2021-11-29 14:11,53.00,2,5
1157,3792494843,1147,2657,2021-11-11 15:28,2021-11-11 14:28,91.00,3,5
1158,6504811839,1148,2658,2022-03-16 23:22,2022-03-16 00:22,45.00,1,5
1159,7374829800,1149,2659,2022-02-25 17:35,2022-02-25 14:35,53.00,3,21
1160,6765263492,1150,2660,2020-11-29 22:08,2020-11-29 09:08,81.00,1,14
1161,7086675177,1151,2661,2020-02-26 13:39,2020-02-26 01:39,11.00,3,22
1162,5430026194,1152,2662,2021-07-30 17:17,2021-07-30 06:17,89.00,1,22
1163,2911576061,1153,2663,2021-12-09 22:18,2021-12-09 00:18,40.00,1,19
1164,9278265116,1154,2664,2020-12-09 06:44,2020-12-08 11:44,83.00,3,19
1165,2764609152,1155,2665,2022-03-14 17:05,2022-03-14 08:05,58.00,3,8
1166,6733360734,1156,2666,2021-05-30 12:47,2021-05-30 00:47,91.00,2,8
1167,8818878409,1157,2667,2021-02-24 04:00,2021-02-23 21:00,80.00,3,21
1168,3632952127,1158,2668,2020-04-14 21:13,2020-04-13 23:13,77.00,1,3
1169,3323074483,1159,2669,2020-05-12 21:25,2020-05-12 19:25,49.00,1,3
1170,2555630613,1160,2670,2020-10-02 08:10,2020-10-02 05:10,40.00,2,19
1171,1520520915,1161,2671,2020-08-30 05:30,2020-08-30 03:30,51.00,3,13
1172,2573771513,1162,2672,2021-07-30 14:57,2021-07-30 02:57,19.00,1,13
1173,7852251504,1163,2673,2020-01-28 10:38,2020-01-27 10:38,52.00,2,22
1174,8697519856,1164,2674,2020-01-09 14:19,2020-01-09 00:19,54.00,2,22
1175,3931000003,1165,2675,2021-01-16 08:56,2021-01-16 05:56,44.00,2,10
1176,8025001094,1166,2676,2020-12-01 10:04,2020-12-01 06:04,19.00,1,20
1177,3790910900,318,2677,2021-03-23 21:29,2021-03-23 19:29,66.00,3,17
1178,7001624824,1167,2678,2021-10-12 07:19,2021-10-11 22:19,43.00,2,17
1179,4484899606,1168,2679,2020-01-03 11:54,2020-01-02 11:54,26.00,2,3
1180,9173601224,1169,2680,2021-12-17 05:32,2021-12-17 04:32,53.00,1,3
1181,7028403706,1170,2681,2021-08-04 17:18,2021-08-04 16:18,37.00,3,10
1182,9092928025,1171,2682,2021-01-26 18:20,2021-01-25 18:20,80.00,3,8
1183,7957712299,1172,2683,2021-05-29 18:38,2021-05-29 04:38,83.00,1,22
1184,2498650508,1173,2684,2021-04-14 22:48,2021-04-14 20:48,39.00,2,22
1185,7649302986,1174,2685,2021-08-04 12:29,2021-08-04 02:29,63.00,1,5
1186,9681793093,1175,2686,2020-06-03 19:56,2020-06-03 12:56,46.00,1,5
1187,6014344561,1176,2687,2021-09-17 23:11,2021-09-17 08:11,59.00,2,2
1188,4801419443,1177,2688,2022-01-03 21:44,2022-01-03 10:44,61.00,2,20
1189,3731533613,1178,2689,2021-06-20 05:37,2021-06-19 22:37,59.00,1,20
1190,3636675670,1179,2690,2021-05-22 10:12,2021-05-22 05:12,50.00,1,14
1191,1450510224,1180,2691,2022-02-21 21:34,2022-02-21 09:34,28.00,1,12
1192,6420709353,1181,2692,2020-06-28 11:39,2020-06-27 13:39,12.00,2,9
1193,8637478293,1182,2693,2021-12-24 15:19,2021-12-23 18:19,27.00,3,18
1194,8635338524,1183,2694,2021-10-24 10:28,2021-10-24 00:28,59.00,1,3
1195,6560374848,1184,2695,2020-09-19 23:23,2020-09-19 04:23,56.00,1,3
1196,9631294056,1185,2696,2021-09-13 19:38,2021-09-13 02:38,85.00,3,3
1197,7171654398,1186,2697,2022-05-08 20:23,2022-05-08 05:23,3.00,2,22
1198,8999221129,1187,1293,2020-06-13 00:39,2020-06-12 12:39,82.00,3,16
1199,2838442575,1188,2698,2021-12-15 03:03,2021-12-14 14:03,7.00,3,15
1200,1293299151,1189,2699,2020-01-30 17:09,2020-01-30 13:09,34.00,3,17
1201,6545967553,1190,2700,2020-03-07 23:14,2020-03-07 06:14,26.00,1,17
1202,1908623999,1191,2701,2020-01-21 18:36,2020-01-21 14:36,1.00,1,15
1203,9815172899,1192,2702,2022-04-13 03:17,2022-04-12 12:17,75.00,2,15
1204,8733632400,1193,2703,2021-01-16 02:41,2021-01-15 13:41,3.00,3,2
1205,1061199710,1194,2704,2020-04-20 19:57,2020-04-20 12:57,38.00,1,2
1206,9344607851,1195,2705,2021-12-27 10:31,2021-12-27 01:31,74.00,1,9
1207,4793449654,1196,2706,2020-10-13 21:17,2020-10-13 16:17,52.00,1,1
1208,4650539610,1197,2707,2021-04-12 13:58,2021-04-12 04:58,9.00,2,19
1209,6674038101,1198,2708,2021-01-10 21:08,2021-01-09 21:08,78.00,1,19
1210,6983430980,1199,2709,2020-06-08 00:42,2020-06-07 14:42,2.00,3,10
1211,3491262079,1200,2710,2020-11-11 16:26,2020-11-11 05:26,1.00,2,16
1212,9041814911,1201,2711,2021-07-21 21:14,2021-07-21 11:14,37.00,3,8
1213,2994851904,1202,2712,2020-01-31 21:05,2020-01-31 11:05,10.00,3,21
1214,2933201739,1203,2713,2021-03-23 10:07,2021-03-23 05:07,55.00,1,9
1215,3263421772,1204,2714,2021-02-23 22:14,2021-02-23 14:14,18.00,1,19
1216,1698682487,1205,2715,2020-12-20 12:19,2020-12-20 03:19,64.00,1,11
1217,3560382704,1206,2716,2022-05-07 01:18,2022-05-06 02:18,58.00,1,11
1218,7671571485,1207,2717,2022-02-26 23:11,2022-02-26 17:11,69.00,3,4
1219,4261145209,1208,2718,2021-04-22 03:21,2021-04-21 21:21,63.00,3,12
1220,6238507762,1209,2719,2020-07-09 05:06,2020-07-08 13:06,24.00,1,15
1221,2322102344,1210,2720,2021-08-15 02:02,2021-08-14 03:02,19.00,1,11
1222,8684721310,1211,2721,2020-08-24 13:16,2020-08-23 23:16,73.00,2,11
1223,7375366812,1212,2722,2020-11-27 06:02,2020-11-26 21:02,76.00,2,6
1224,9591159132,1213,2723,2021-07-21 06:54,2021-07-20 09:54,14.00,3,17
1225,1388102226,1214,2724,2021-05-04 19:23,2021-05-03 21:23,49.00,2,17
1226,6498551764,1215,2725,2021-03-07 02:30,2021-03-06 07:30,1.00,2,12
1227,1160760362,1216,2726,2020-04-05 18:01,2020-04-05 17:01,95.00,3,20
1228,6758554107,1217,2727,2021-05-01 16:44,2021-05-01 15:44,40.00,1,22
1229,9145782514,1218,2728,2021-09-11 02:50,2021-09-10 14:50,91.00,2,10
1230,1857397698,1219,2729,2021-12-02 03:54,2021-12-01 08:54,85.00,1,10
1231,2630060499,1220,2730,2020-12-25 14:08,2020-12-24 22:08,35.00,1,6
1232,4391221599,1221,2731,2021-12-14 00:35,2021-12-13 17:35,99.00,2,6
1233,1529630834,1222,2732,2020-01-26 00:06,2020-01-25 01:06,73.00,1,12
1234,1509537424,1223,2733,2021-01-13 10:49,2021-01-13 00:49,0.00,1,12
1235,8937344198,1224,2734,2021-01-29 03:14,2021-01-28 14:14,54.00,3,7
1236,4439445349,1225,2735,2020-10-15 04:57,2020-10-14 10:57,77.00,1,7
1237,1953916329,1226,2736,2020-01-08 17:58,2020-01-08 02:58,30.00,2,15
1238,9130890043,1227,2737,2020-01-03 01:21,2020-01-02 02:21,72.00,3,12
1239,8511587794,1228,2738,2020-07-09 07:22,2020-07-08 11:22,60.00,3,12
1240,7440861593,1229,2739,2022-01-10 10:18,2022-01-09 19:18,28.00,3,12
1241,1347139447,1230,2740,2020-11-13 00:53,2020-11-12 05:53,24.00,1,14
1242,2639751718,1231,2741,2022-05-01 03:38,2022-04-30 20:38,38.00,2,10
1243,8689596518,1232,2742,2021-12-17 04:08,2021-12-16 11:08,35.00,3,10
1244,4466998503,1233,2743,2020-03-07 02:00,2020-03-06 20:00,19.00,2,15
1245,8329583904,1234,2744,2020-09-06 10:39,2020-09-05 23:39,92.00,2,15
1246,8100992676,1235,2745,2021-10-17 15:07,2021-10-16 16:07,69.00,3,21
1247,9828633617,1236,2746,2021-06-02 02:09,2021-06-01 08:09,76.00,1,21
1248,3038901326,1237,2747,2022-02-22 21:41,2022-02-22 05:41,18.00,2,22
1249,9761441556,1238,2748,2022-01-31 21:02,2022-01-31 09:02,79.00,2,22
1250,4092857399,1239,2749,2020-09-27 05:33,2020-09-26 20:33,98.00,3,22
1251,1192725039,1240,2750,2022-03-20 07:08,2022-03-20 04:08,68.00,1,7
1252,4012118036,1241,2751,2020-02-22 12:45,2020-02-21 18:45,40.00,3,20
1253,1270202165,1242,2752,2022-01-07 00:17,2022-01-06 19:17,97.00,1,20
1254,7609107388,1243,2753,2021-09-02 07:26,2021-09-01 15:26,10.00,2,22
1255,9111247975,1244,2754,2021-06-29 08:07,2021-06-29 07:07,79.00,2,17
1256,5682431533,1245,2755,2021-04-28 14:27,2021-04-27 14:27,17.00,1,3
1257,2778351655,1246,2756,2021-03-20 07:01,2021-03-20 06:01,13.00,1,3
1258,5943137821,1247,2757,2020-08-19 12:48,2020-08-19 07:48,32.00,2,19
1259,5144742057,1248,2758,2020-08-23 13:56,2020-08-22 22:56,87.00,3,19
1260,5558186834,1249,2759,2021-07-17 05:08,2021-07-16 05:08,31.00,1,21
1261,2711208683,1250,2760,2022-05-20 15:01,2022-05-19 20:01,82.00,3,19
1262,3503798889,1251,2761,2021-12-31 16:22,2021-12-31 06:22,21.00,1,19
1263,2890795976,1252,2762,2021-08-23 11:28,2021-08-22 15:28,81.00,1,15
1264,8331540625,1253,2763,2021-01-16 18:52,2021-01-15 20:52,81.00,1,6
1265,3802155331,1254,2764,2022-01-28 18:21,2022-01-28 11:21,99.00,2,6
1266,8034594414,82,2765,2021-02-21 16:51,2021-02-20 20:51,54.00,3,16
1267,6157435460,1255,2766,2021-12-06 08:21,2021-12-05 11:21,45.00,2,16
1268,3610551789,1256,2767,2020-07-17 12:58,2020-07-17 08:58,26.00,3,12
1269,5705515940,1257,2768,2022-03-17 01:34,2022-03-16 23:34,86.00,3,22
1270,1759927490,1258,2769,2020-04-16 14:29,2020-04-16 13:29,57.00,1,21
1271,8033735755,1259,2770,2020-09-13 10:30,2020-09-13 07:30,32.00,3,13
1272,9623790784,1260,2771,2021-02-07 11:22,2021-02-06 21:22,49.00,2,13
1273,1238359537,1261,2772,2021-03-27 21:19,2021-03-26 23:19,88.00,3,4
1274,8920869254,1262,2773,2021-08-02 14:44,2021-08-02 00:44,1.00,1,6
1275,5541158141,1263,2774,2022-04-25 12:18,2022-04-24 14:18,65.00,1,2
1276,1502166284,1264,2775,2020-10-14 18:31,2020-10-14 07:31,8.00,1,2
1277,2341866391,1265,2776,2020-11-12 05:14,2020-11-11 19:14,87.00,3,1
1278,2781978584,1266,2777,2020-10-30 02:23,2020-10-30 01:23,93.00,3,3
1279,7800485732,1267,2778,2021-12-17 23:24,2021-12-17 21:24,57.00,2,3
1280,4306079296,1268,2779,2021-02-24 01:52,2021-02-23 13:52,65.00,1,13
1281,5819406872,1269,2780,2020-11-09 11:05,2020-11-09 03:05,35.00,2,1
1282,8883493199,1270,2781,2021-08-16 11:44,2021-08-15 22:44,81.00,1,1
1283,8886269497,1271,2782,2021-08-27 09:13,2021-08-27 06:13,93.00,1,6
1284,1168189521,1272,2783,2020-12-28 02:02,2020-12-27 06:02,74.00,3,5
1285,3488254499,1273,2784,2020-09-01 09:24,2020-09-01 04:24,27.00,1,17
1286,7065067834,1274,2785,2022-04-21 13:15,2022-04-21 02:15,25.00,2,22
1287,6197233554,1275,1060,2020-05-20 10:46,2020-05-19 20:46,92.00,3,22
1288,1896695595,1276,819,2021-12-28 22:11,2021-12-28 16:11,55.00,2,17
1289,8472125039,1277,2786,2021-04-08 05:30,2021-04-08 00:30,3.00,2,17
1290,1367826220,1278,2787,2022-04-03 00:09,2022-04-02 03:09,10.00,1,4
1291,3575978156,1279,2788,2022-02-05 08:44,2022-02-04 17:44,21.00,3,4
1292,8500786586,1280,2789,2020-11-02 20:42,2020-11-02 14:42,79.00,1,10
1293,4585457228,1281,2790,2020-08-06 15:08,2020-08-05 19:08,72.00,1,10
1294,4752816709,1282,2791,2021-06-13 03:13,2021-06-13 02:13,49.00,2,13
1295,9779757696,1283,2792,2021-07-04 16:45,2021-07-04 01:45,1.00,2,14
1296,1527914338,1284,2793,2021-06-05 05:36,2021-06-04 09:36,57.00,1,18
1297,8067583368,1285,2794,2020-07-24 14:47,2020-07-24 13:47,34.00,3,16
1298,7876333532,1286,2795,2021-10-04 20:45,2021-10-04 11:45,53.00,2,16
1299,7223821629,1287,2796,2021-02-19 20:05,2021-02-19 03:05,91.00,3,14
1300,8854447362,1288,2797,2020-09-05 17:45,2020-09-05 01:45,27.00,2,16
1301,5961268902,1289,2798,2021-08-20 05:54,2021-08-19 09:54,80.00,3,16
1302,9482440526,1290,2799,2021-02-01 23:38,2021-02-01 07:38,86.00,1,15
1303,3423909229,1291,2800,2022-04-29 04:54,2022-04-28 06:54,16.00,2,22
1304,6669969646,1292,2801,2022-01-31 01:46,2022-01-31 00:46,88.00,1,7
1305,4178793333,1293,2802,2020-08-02 08:26,2020-08-02 02:26,78.00,3,7
1306,6298583529,1294,2803,2022-04-26 00:27,2022-04-25 13:27,43.00,1,7
1307,4660072045,1295,2804,2020-02-19 07:40,2020-02-19 00:40,38.00,3,7
1308,5622938944,1296,2805,2021-01-19 10:05,2021-01-19 01:05,88.00,3,2
1309,6266550738,1297,2806,2021-01-16 01:21,2021-01-15 03:21,52.00,2,2
1310,5061596690,1298,2807,2021-07-17 23:59,2021-07-16 23:59,51.00,2,19
1311,2395360713,1299,2808,2020-07-26 08:23,2020-07-26 02:23,15.00,1,3
